"","title","hit","url_val","contentlist"
"125","아이가 성장속도가 희안하게 빠르네요..","1611","https://www.clien.net/service/board/park/14746863?od=T31&po=4&category=&groupCd=community","      이제 66일차인데(예정일보다 4일 일찍 태어남..)      몇일전에는 울면서 엉엉엉 엄마 엉엉엉을 하더니   그저께는 아버 아버 라고 말하고(응?)   어제밤엔 12시간 통잠을 자고(7:30PM-7:20AM)      오늘은 와이프가 그러는데, 되집기를 했다네요(뒤집어 놓은 상태에서 똑바로 눕도록 돌아옴)      평범한건지 빠른건지 잘 모르겠네요;;   "
"126","라이젠5 vs i5 아이스레이크 노트북 두가지 모델중에 비교 추천부탁드립니다.","107","https://www.clien.net/service/board/kin/14746862?od=T31&po=4&category=&groupCd=community","       간단한 게임(오버워치나 고전게임), 업무용(오피스, pdf, 한글), 유튜브, 넷플릭스   용도입니다.   안정적으로 오래 쓸만한 중저가 노트북 찾고있는데요   두가지 모델중에 고민입니다.      먼저 라이젠 노트북 사양입니다   HP 14S-DK WIN10            상세 스펙             35.6cm(14인치) /     AMD /     라이젠 5 /     피카소 /     3500U 2.1GHz(3.7GHz) /     쿼드코어 /     1920x1080(FHD) /     광시야각(IPS) /     슬림형 베젤 /     DDR4 /     8GB /     M.2(NVMe) /     256GB /     라데온 Vega 8 /     1Gbps 유선랜 /     802.11n/ac 무선 /     블루투스 4.2 /     HDMI /     웹캠 /     USB Type-C /     USB 3.0 / SD카드 /     고속충전 /     41Wh /     윈도우10 /     두께:     19.9mm /     1.47kg / 일반유통상품 /     용도:     사무/인강용 / 색상: 화이트            대락 62-3만원정도 가격입니다        그리고 i5 아이스레이크 노트북 사양입니다.    HP 14s-dq1006tu               상세 스펙                35.56cm(14인치) /      인텔 /      코어i5-10세대 /      아이스레이크 / i5-1035G1 1.0GHz(3.6GHz) /      쿼드코어 /      1920x1080(FHD) /      광시야각(IPS) /      슬림형 베젤 /      DDR4 /      8GB /      M.2(NVMe) /      256GB / UHD Graphics /      802.11n/ac 무선 /      블루투스 4.2 /      HDMI /      웹캠 /      USB Type-C /      USB 3.0 / SD카드 /      윈도우10 /      두께:      19.9mm /      1.43kg / 일반유통상품 /      용도:      사무/인강용,      휴대용 / 색상: 화이트          대략 69만원정도 하네요          6-7만원 더주고 인텔거를 살지 아니면     그냥 요새 가성비 좋다는 라이젠5 제품을 살지 고민됩니다.     좋은 말씀 부탁드립니다.          "
"127","김영호 의원실] 텔레그램 n번방등 여성안전 의정활동 2","1191","https://www.clien.net/service/board/park/14746860?od=T31&po=4&category=&groupCd=community","      안녕하세요      김영호 의원실의 윤여길 보좌관입니다.      김영호 의원의 사이버성폭력 근절을 위한 의정활동 소개글입니다.         18년 11월 대표발의 : 디지털성범죄 범죄수익 몰수법안   19년 4월 본회의통과   https://blog.naver.com/frencisco/221865192764   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K1J8M1J1G2K2H1N5Y2V9D2S6C4I2Z5      2018년 11월에 사이버도박과 불법 성폭력 동영상등으로 범죄수익을 낸 경우에 범죄수익의 몰수 적용 대상인 중대범죄에 포함시키는 법안을 대표발의하였습니다. 이 법안은 2019년 4월에 국회 본회의를 통과하였습니다.         텔레그램 n번방 용의자로 [박사]가 검거되었습니다. 경찰은 철저하게 수사하여 [박사]를 비롯한 범죄자들에게 엄벌이 내려질 수 있게 하는 한편 불법 성폭력 영상을 통해서 얻은 모든 경제적 이익을 몰수하길 바랍니다.               18년 8월 대표발의 : 성행위 불법촬영은 가중 처벌   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C1B8S0H8X2X8P1V3E5R0Q0M9T5Z5Y5      성폭력 특례법은 성관계를 몰래 불법 촬영과 지하철에서 지나가는 여성의 다리를 찍은 불법촬영을 똑같은 범주로 놓고 처벌을 하고 있습니다. 남자친구가 몰래 찍은 성행위 동영상으로 인해 스스로 목숨을 끊는 여성까지 나오고 있지만 우리나라 법원은 이런 저런 이유로 정상참작을 하여 집행유예를 주는 경우가 빈번하게 발생하고 있습니다.      이에 성관계를 몰래찍는 등의 죄질이 더 나쁜 불법촬영은 5년 이하의 징역이 아니라 최소한 2년 이상의 징역을 줘야한다로 바꾸어서 더 이상 법원이 이런 저런 상황을 정상참작하여 집행유예를 주지 못하게 하고 불법촬영에 대한 경각심을 높이자는 내용입니다.         -------------------------------------------------------- 아래 법안도 차례대로 올리겠습니다.         18년 9월 대표발의 : 거주공간 등 사적공간에 있는 사람을 몰래 촬영하면 처벌   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G1S8C0I9G0N5I1Q3V4V2O4C2W0S2S4               18년 11월 대표발의: 불법촬영물임을 알고도 재배포할경우 처벌   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J1E8E1A1Y1Z4G1W7P4K7Q3R2J1F6X7      19년 4월 대표발의 : 마약류를 이용한 강간 가중 처벌   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V1H9F0M4Q0F1D1B5M5G4P0E5T9L9E5      19년 5월 대표발의 : 불법 촬영물을 이용해 촬영대상자를 협박하면 처벌   http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T1W9O0D5U0C7W1V5B1D9E0E1K1F3R8               CNN 폴라 핸콕스(Paula Hancocks) 지국장과의 인터뷰 - 불법촬영 영상에 관하여   https://blog.naver.com/frencisco/221360000183   https://blog.naver.com/frencisco/221353095428   "
"128","4.15 압승해야죠.","1514","https://www.clien.net/service/board/park/14746859?od=T31&po=4&category=&groupCd=community","                  4.15 총선은 한일전, 토착왜구 박멸      "
"129","집앞 할리스에 어르신들이 드글드글.","1450","https://www.clien.net/service/board/park/14746858?od=T31&po=4&category=&groupCd=community","      반차내고 잠시 만날분이 있어 할리스로 약속을 잡았는데요.   매우 외진곳이라 사람이 없겠지 했는데 왠걸요.   마스크도 안쓰신 어르신들이 드글드글 하시네요.   이동네가 좀 청정이긴 한데 그래도 깜놀해서 바로 나왔습니다.   두렵지 않으신가들봅니다. 에고.      "
"130","불매를 누가 시켜서 하나요 ?","394","https://www.clien.net/service/board/park/14746857?od=T31&po=4&category=&groupCd=community","         거 참 불편러분들 많으신거 같습니다. 진빠집니다.         그냥 하고 싶은 만큼 불매하면 됩니다.      그 마음이 모여 10%, 20%, 30% 될때마다 그 대상은 똥줄 빠집니다.         잘 하고 있는 건 칭찬하고 보듬어주고 격려하면 됩니다.      못 하고 있는 건 그냥 쌩까세요.      굳이 아군끼리 총질해서 아베 얼굴에 혈색 넣어주진 말자고요.            적당히 냅두면 조용해지겠지 했다가... 계속 달궈지니... 저도 못 참고 한번 거들어 봅니다.   "
"131","캐나다 2020 도교 올림픽 불참선언","1592","https://www.clien.net/service/board/park/14746855?od=T31&po=4&category=&groupCd=community","         뭐 관심 없겠지만 그래도 참고 자료로 올려 둡니다      https://headlines.yahoo.co.jp/article?a=20200323-00108791-theanswer-spo   "
"132","PD수첩 제보 받습니다.jpg","3540","https://www.clien.net/service/board/park/14746853?od=T31&po=4&category=&groupCd=community","               전원 잡아다 구속 해야...   "
"133","음.. N번방까지 조국을 끌어다쓰네요..","1855","https://www.clien.net/service/board/park/14746852?od=T31&po=4&category=&groupCd=community","      진짜 X새끼들....   N번방까지 조국을 끌어다쓰는 기래기들... 아 혈압올라...   진짜 징계만 아니면 쌍욕을 하고싶은데.... 쩝..      대체 조국 전 장관님이 무슨 큰 잘못을 했는지... 정작 큰 잘못한 놈들은 무혐의 무죄 그딴걸로 넘어가는데..   진짜.. 아오!!!!!!!!      서울 신문 기사 제목이 요 따구 입니다.   ""성폭력범 N번방 가해자 공개 조국때문에 어렵다?…내일 공개여부 결정 ""      윤창수 기자라네요..      링크는 대충 https://news.naver.com/main/read.nhn?mode=LSD&amp;mid=shm&amp;sid1=102&amp;oid=081&amp;aid=0003076043 인데 가지마세요...   "
"134","[영상] BTS (방탄소년단) 코로나19 국민 응원 메시지 발표","1255","https://www.clien.net/service/board/park/14746851?od=T31&po=4&category=&groupCd=community","      얼마만에 한데 모인 걸 보는지...ㄳㄳ             "
"135","선거 전 특집기사 제목 예상","335","https://www.clien.net/service/board/park/14746850?od=T31&po=4&category=&groupCd=community","      빚까지 땡겨 주식사는 2030, 정부는 뭐했나?               500원만 겁니다....   "
"136","쓰면서 몰랐는데 부경권의 '마!' 는 엄청난 함축 언어인거 같아요ㄷㄷㄷ","1013","https://www.clien.net/service/board/park/14746849?od=T31&po=4&category=&groupCd=community","            엄청 자주 쓰는데 ㄷㄷㄷ      여기 다 못 쓰고         국문학과 대학원 입학해서   석사 논문 써야할 정도로 복잡한거 같네유ㄷㄷㄷ         그 뜻이      '거시기'에 비슷할 정도로 어마어마 ㅎㄷㅎㄷㅎㄷ   "
"137","인디고 펀딩 웃기는 짬뽕이군요","894","https://www.clien.net/service/board/park/14746847?od=T31&po=4&category=&groupCd=community","      작년 4월에 펀딩해서   9월에 받을수 있다고 날짜 까지 받았는데   아직도 보내주지 않네요.      열심히 만들고 있으니 좀만 더 기다려 달라고 메일은 보내주던데.   믿을수 있는지 모르겠군요.         "
"138","4년 전 민주당 떠났던 김관영 '당선되면 민주당 복당'","2606","https://www.clien.net/service/board/park/14746845?od=T31&po=4&category=&groupCd=community","      4년 전 더불어민주당을 떠났던 김관영 무소속 의원이 ""이번 선거에서 반드시 승리해 민주당에 복당하겠다""는 입장을 밝혔다. 민주당을 떠났던 김 의원은 국민의당과 바른미래당에서 활동을 이어왔다.4·15 총선에서 전북 군산 지역구에 출마하는 김 의원은 23일 전북도의회를 찾아 기자들을 만난 자리에서 ""선거가 끝나면 복당이 가시화될 것""이라며 이같이 말했다.      ------------------------------------------------------------------------------------------------------------------------------      누가 표 준데요? 누가 복당 시켜준데요?      한경이라 링크 클릭하실필요 없습니다.   "
"139","열린민주당 후보 소개영상 보고있습니다.","390","https://www.clien.net/service/board/park/14746844?od=T31&po=4&category=&groupCd=community","      이미 마음이 굳어져 있어서 투표는 모두 다 했지만, 이거 정말 그야말로 '국민면접' 이네요. 공개되면 국민들이 다 본다는 압박면접이면서, 인생사를 모두 털어놓고 치부가 될만한 것들도 사전에 공개하는 자진납세의 의미도 갖고 있는...      예를 들면, 주진형 후보 같은 경우에는 아들은 미국 국적을 선택했고, 딸은 박선숙 의원 인턴으로 일하고 있는 것에 대해서도 선납세 했고. 이견은 있을 수 있겠으나 미리 사유를 밝힌 것은 별 문제가 되지 않아 보입니다. 이 또한 국민 면접의 순기능이라고 할 수 있겠네요.      주진형 후보 보고 김성회(김작자님) 후보 보고있습니다. 김성회님같은 경우에는 좀 더 편한 느낌의 확장버전이 김용민 TV에 올라와 있긴 하지만, 이분의 정치 역정을 압축 요약해서 들을 수 있어서 좋습니다.      많이 보셨겠지만, 그냥 정치 토크쇼라고 생각해도 상당히 재밌는 포맷의 토크라, 안보신 분들이라면 시간이 가능할때 모두 한번씩 들어보시는 것을 권합니다.   "
